Unnamed: 0,0,raw_text,clean_text,pos_count,neg_count,score,sentiment_label,finbert_sentiment_label,neg,neu,pos,compound,vader_sentiment_label
602,"<p>Sensex and Nifty are set to extend gains on September 17, tracking upbeat sentiment from positive US-India trade developments and in anticipation of the US Federal Reserve’s policy outcome.</p>","<p>Sensex and Nifty are set to extend gains on September 17, tracking upbeat sentiment from positive US-India trade developments and in anticipation of the US Federal Reserve’s policy outcome.</p>",sensex set extend september track upbeat sentiment positive india development anticipation federal reserve policy outcome,1.0,0.0,0.2581988897471611,positive,negative,0.0,0.642,0.358,0.6908,positive
603,"<p>The Foreign institutional investors (FIIs) purchased equities worth Rs 308 crore on September 16, while Domestic institutional investors (DIIs) extended their buying in this month as they  bought equities worth Rs 1518 crore on the same day.</p>","<p>The Foreign institutional investors (FIIs) purchased equities worth Rs 308 crore on September 16, while Domestic institutional investors (DIIs) extended their buying in this month as they  bought equities worth Rs 1518 crore on the same day.</p>",foreign institutional investor fii purchas equiti worth september domestic institutional investor dii extend buy bought equiti worth,0.0,0.0,0.0,neutral,negative,0.0,0.718,0.282,0.5423,positive
604,"<p>Tata Consumer, SBI, BEL, Kotak Mahindra Bank, Maruti Suzuki were among top gainers on the Nifty., while losers included HDFC Life, Tata Steel, Bajaj Finserv, Titan Company, SBI Life Insurance. Among sectors, FMCG, consumer durables, power, telecom, metal ended lower while auto, PSU bank, IT, oil &amp; gas rose between 0.5-1%. BSE Midcap index ended flat, while smallcap index rose 0.3 percent.</p>","<p>Tata Consumer, SBI, BEL, Kotak Mahindra Bank, Maruti Suzuki were among top gainers on the Nifty., while losers included HDFC Life, Tata Steel, Bajaj Finserv, Titan Company, SBI Life Insurance. Among sectors, FMCG, consumer durables, power, telecom, metal ended lower while auto, PSU bank, IT, oil &amp; gas rose between 0.5-1%. BSE Midcap index ended flat, while smallcap index rose 0.3 percent.</p>",tata consumer sbi bel kotak mahindra bank maruti suzuki among top gainer loser includ hdfc life tata steel bajaj finserv titan company sbi life insurance among sector fmcg consumer durabl power telecom metal end lower auto psu bank oil amp gas bse midcap index end smallcap index,0.0,0.0,0.0,neutral,neutral,0.109,0.856,0.035,-0.5859,negative
605,"<p>Ongoing negotiations with partners including the EU, US, Peru, Chile, Oman, and New Zealand further reflect India’s commitment to diversifying its trade relationships and reducing overdependence on any single market, said Shreyash Devalkar of Axis MF.</p>","<p>Ongoing negotiations with partners including the EU, US, Peru, Chile, Oman, and New Zealand further reflect India’s commitment to diversifying its trade relationships and reducing overdependence on any single market, said Shreyash Devalkar of Axis MF.</p>",ongo negotiation partner includ peru chile oman new zealand reflect india commitment diversify relationship reduc overdependence single shreyash devalkar axi,0.0,0.0,0.0,neutral,negative,0.0,0.88,0.12,0.3818,positive
606,"<p>Given the strong trend backed by bullish technical and momentum indicators, the Nifty 50 is likely to march toward the 25,350–25,400 zone, followed by 25,550 in the upcoming sessions, provided 25,150 acts as support; below it, 25,000 remains a crucial support.</p>","<p>Given the strong trend backed by bullish technical and momentum indicators, the Nifty 50 is likely to march toward the 25,350–25,400 zone, followed by 25,550 in the upcoming sessions, provided 25,150 acts as support; below it, 25,000 remains a crucial support.</p>",given strong trend back bullish technical momentum indicator like march toward zone follow upcom session provid act support remain crucial support,2.0,0.0,0.4364357804719848,positive,negative,0.0,0.603,0.397,0.8807,positive
607,"<p>According to experts, a decisive close above 25,250—which was tested intraday on Tuesday—could open the door for a rally toward 25,400 and 25,550 in the upcoming sessions. However, any bouts of profit booking in Nifty 50 are expected to be used as buying opportunities, with immediate support at 25,150, followed by a key support zone in the 25,000–24,850 range.</p>","<p>According to experts, a decisive close above 25,250—which was tested intraday on Tuesday—could open the door for a rally toward 25,400 and 25,550 in the upcoming sessions. However, any bouts of profit booking in Nifty 50 are expected to be used as buying opportunities, with immediate support at 25,150, followed by a key support zone in the 25,000–24,850 range.</p>",accord expert decisive test intraday tuesday door ral toward upcom session however bout profit book expect used buy opportuniti immediate support follow key support zone range,1.0,0.0,0.19611613513818404,positive,negative,0.0,0.683,0.317,0.8481,positive
608,"<p>Following Monday’s rally, weekly options data also pointed to 26,000 as the next potential target for the Nifty 50, with key support in the 25,200–25,000 zone.</p>","<p>Following Monday’s rally, weekly options data also pointed to 26,000 as the next potential target for the Nifty 50, with key support in the 25,200–25,000 zone.</p>",follow monday ral week option data also point next potential target key support zone,0.0,0.0,0.0,neutral,negative,0.0,0.828,0.172,0.4019,positive
609,"<p>More than 140 stocks touched their 52-week highs on the BSE, including Godfrey Phillips, Aadhar Housing, Zydus Wellness, Amber Enterprises, Muthoot Finance, Manappuram Finance, Maruti Suzuki, L&amp;T Finance, JSW Steel, Cummins India, Anand Rathi, Dalmia Bharat, Radico Khaitan, Asahi India, Sarda Energy, Fortis Healthcare, HBL Engineering, among others.</p>","<p>More than 140 stocks touched their 52-week highs on the BSE, including Godfrey Phillips, Aadhar Housing, Zydus Wellness, Amber Enterprises, Muthoot Finance, Manappuram Finance, Maruti Suzuki, L&amp;T Finance, JSW Steel, Cummins India, Anand Rathi, Dalmia Bharat, Radico Khaitan, Asahi India, Sarda Energy, Fortis Healthcare, HBL Engineering, among others.</p>",stock touch high bse includ godfrey phillip aadhar hous zydu wellnes amber enterpris muthoot finance manappuram finance maruti suzuki amp finance jsw steel cummin india anand rathi dalmia bharat radico khaitan asahi india sarda energy forti healthcare hbl engineer among other,0.0,0.0,0.0,neutral,negative,0.0,0.95,0.05,0.2732,positive
610,"<p>In the broader market, the Nifty Smallcap 100 surged 1.91 percent while the Nifty Midcap 100 added 0.6 percent.</p>","<p>In the broader market, the Nifty Smallcap 100 surged 1.91 percent while the Nifty Midcap 100 added 0.6 percent.</p>",broader smallcap surg midcap add,0.0,0.0,0.0,neutral,negative,0.0,1.0,0.0,0.0,neutral
611,"<p>Hopes of progress in India–US trade talks and anticipation of a US Fed rate cut buoyed sentiment. Broader indices and autos led the rally, while volatility eased further</p>","<p>Hopes of progress in India–US trade talks and anticipation of a US Fed rate cut buoyed sentiment. Broader indices and autos led the rally, while volatility eased further</p>",hop progres india talk anticipation fed rate cut buoy sentiment broader indic auto led ral volatility eas,0.0,0.0,0.0,neutral,negative,0.114,0.811,0.076,-0.1779,negative
612,"<p>Market extends gains as Nifty rises above 25,200 intra-day for the first time since July 24, 2025.</p>","<p>Market extends gains as Nifty rises above 25,200 intra-day for the first time since July 24, 2025.</p>",extend ris intra first time since july,0.0,0.0,0.0,neutral,negative,0.0,0.779,0.221,0.1779,positive
613,"<p>Indian markets opened higher on September 16, supported by gains across IT, auto, and metal stocks. Broader indices outperformed, with midcap and smallcap benchmarks advancing up to 0.6 percent</p>","<p>Indian markets opened higher on September 16, supported by gains across IT, auto, and metal stocks. Broader indices outperformed, with midcap and smallcap benchmarks advancing up to 0.6 percent</p>",indian market open higher september support acros auto metal stock broader indic outperform midcap smallcap benchmark advanc,0.0,0.0,0.0,neutral,negative,0.0,0.856,0.144,0.4019,positive
614,"<p>Indian equities are set for a muted start on September 16, with GIFT Nifty hinting at a flat-to-negative open as weekly F&amp;O expiry looms</p>","<p>Indian equities are set for a muted start on September 16, with GIFT Nifty hinting at a flat-to-negative open as weekly F&amp;O expiry looms</p>",indian equiti set mut start september gift hint negative week amp expiry loom,0.0,0.0,0.0,neutral,neutral,0.303,0.541,0.157,-0.4019,negative
615,"<p>The FIIs sold equities worth Rs 1268 crore on September 15, while DIIs bought equities worth Rs 1933 crore on the same day</p>","<p>The FIIs sold equities worth Rs 1268 crore on September 15, while DIIs bought equities worth Rs 1933 crore on the same day</p>",fii sold equiti worth september dii bought equiti worth,0.0,0.0,0.0,neutral,positive,0.0,0.648,0.352,0.4215,positive
616,"<p>BSE Midcap and smallcap indices rose 0.6% each. Except FMCG, all other sectoral indices ended in the green with auto, realty, telecom up 1% each. Kotak Mahindra Bank, L&amp;T, Maruti Suzuki, Bharti Airtel, Tata Steel were among major gainers on the Nifty, while losers were Shriram Finance, Bajaj Finance, Tata Consumer, Nestle, Asian Paints.</p>","<p>BSE Midcap and smallcap indices rose 0.6% each. Except FMCG, all other sectoral indices ended in the green with auto, realty, telecom up 1% each. Kotak Mahindra Bank, L&amp;T, Maruti Suzuki, Bharti Airtel, Tata Steel were among major gainers on the Nifty, while losers were Shriram Finance, Bajaj Finance, Tata Consumer, Nestle, Asian Paints.</p>",bse midcap smallcap indic except fmcg sectoral indic end green auto realty telecom kotak mahindra bank amp maruti suzuki bharti airtel tata steel among major gainer loser shriram finance bajaj finance tata consumer nestle asian paint,0.0,0.0,0.0,neutral,negative,0.089,0.911,0.0,-0.5267,negative
617,"<p>FIIs continue to acknowledge India as a market which provides a very fertile ground for stock selection based alpha generation, Trupti Agrawal of WhiteOak Capital AMC said.</p>","<p>FIIs continue to acknowledge India as a market which provides a very fertile ground for stock selection based alpha generation, Trupti Agrawal of WhiteOak Capital AMC said.</p>",fii continue acknowledge india provid fertile ground stock selection bas alpha generation trupti agrawal whiteoak capital amc,0.0,0.0,0.0,neutral,negative,0.0,1.0,0.0,0.0,neutral
618,"<p>The short-term view is positive in anticipation of short covering; however, one needs to be cautiously bullish unless a complete trend reversal happens.</p>","<p>The short-term view is positive in anticipation of short covering; however, one needs to be cautiously bullish unless a complete trend reversal happens.</p>",short term view positive anticipation short cover however one need cautious bullish unles complete trend reversal happen,2.0,0.0,0.48507125007266594,positive,negative,0.069,0.686,0.245,0.5574,positive
619,"<p>Technical and momentum indicators are still supportive of the ongoing uptrend. On the higher side, 25,150 is expected to be the immediate key hurdle. A decisive break above this level could open the door for a healthy upward move, according to experts.</p>","<p>Technical and momentum indicators are still supportive of the ongoing uptrend. On the higher side, 25,150 is expected to be the immediate key hurdle. A decisive break above this level could open the door for a healthy upward move, according to experts.</p>",technical momentum indicator still supportive ongo uptrend higher side expect immediate key hurdle decisive break level door healthy upward move accord expert,0.0,0.0,0.0,neutral,negative,0.0,0.736,0.264,0.7003,positive
620,"<p>Despite the pause, the overall uptrend remains intact as long as the Nifty 50 defends the 25,000 level in upcoming sessions. A successful hold above this level could open the door to 25,154—a crucial hurdle for any further upward movement—followed by 25,250.</p>","<p>Despite the pause, the overall uptrend remains intact as long as the Nifty 50 defends the 25,000 level in upcoming sessions. A successful hold above this level could open the door to 25,154—a crucial hurdle for any further upward movement—followed by 25,250.</p>",despite pause overall uptrend remain intact long defend level upcom session successful hold level door crucial hurdle upward movement follow,0.0,0.0,0.0,neutral,negative,0.0,0.763,0.237,0.6808,positive
621,"<p>On the sectoral front, Consumer Durables, auto, IT, pharma were down 0.3-0.6%, while capital goods, realty, power, telecom index were up 0.5-2.5%.</p>","<p>On the sectoral front, Consumer Durables, auto, IT, pharma were down 0.3-0.6%, while capital goods, realty, power, telecom index were up 0.5-2.5%.</p>",sectoral front consumer durabl auto pharma capital good realty power telecom index,1.0,0.0,0.2886751345948129,positive,neutral,0.0,0.791,0.209,0.4404,positive
622,"<p>While realty and PSU bank stocks drove gains, autos, IT, and pharma dragged. Broader markets outperformed, even as wholesale inflation touched a four-month high</p>","<p>While realty and PSU bank stocks drove gains, autos, IT, and pharma dragged. Broader markets outperformed, even as wholesale inflation touched a four-month high</p>",realty psu bank stock drove auto pharma dragg broader market outperform even wholesale inflation touch four high,0.0,0.0,0.0,neutral,negative,0.0,1.0,0.0,0.0,neutral
623,"<p>Markets opened with marginal gains but soon turned range-bound, with sentiment capped by caution ahead of the Fed’s policy decision on Wednesday.</p>","<p>Markets opened with marginal gains but soon turned range-bound, with sentiment capped by caution ahead of the Fed’s policy decision on Wednesday.</p>",market open marginal soon turn range bound sentiment capp caution ahead fed policy decision wednesday,0.0,0.0,0.0,neutral,neutral,0.0,1.0,0.0,0.0,neutral
624,"<p>Sensex and Nifty opened on a quiet note on September 15 as markets consolidated after last week’s gains. While auto stocks extended their rally, IT counters dragged, with traders watching the US Federal Reserve’s upcoming policy decision for direction</p>","<p>Sensex and Nifty opened on a quiet note on September 15 as markets consolidated after last week’s gains. While auto stocks extended their rally, IT counters dragged, with traders watching the US Federal Reserve’s upcoming policy decision for direction</p>",sensex open quiet note september market consolidat last auto stock extend ral counter dragg trader watch federal reserve upcom policy decision direction,0.0,0.0,0.0,neutral,neutral,0.0,0.925,0.075,0.1779,positive
625,"<p>The Nifty 50 logged its eighth straight gain, closing at a 7-week high on September 12 and holding well above key moving averages. With bullish momentum pointing to the 25,250–25,550 zone, all eyes now turn to this week’s US Fed meeting, where a 25-bps rate cut is widely expected. This morning the GIFT Nifty signals a quiet start, while Dr. Reddy’s, Alembic Pharma are among the stocks to watch out for. Join Nandita Khemka in conversation with Rajesh Palviya (SVP–Research, Axis Securities) and Feroze Azeez (Joint CEO, Anand Rathi Wealth) for the market outlook and key trading strategies.</p>","<p>The Nifty 50 logged its eighth straight gain, closing at a 7-week high on September 12 and holding well above key moving averages. With bullish momentum pointing to the 25,250–25,550 zone, all eyes now turn to this week’s US Fed meeting, where a 25-bps rate cut is widely expected. This morning the GIFT Nifty signals a quiet start, while Dr. Reddy’s, Alembic Pharma are among the stocks to watch out for. Join Nandita Khemka in conversation with Rajesh Palviya (SVP–Research, Axis Securities) and Feroze Azeez (Joint CEO, Anand Rathi Wealth) for the market outlook and key trading strategies.</p>",logg eighth straight clos high september hold well key mov averag bullish momentum point zone eye turn fed meet bps rate cut wide expect morn gift signal quiet start reddy alembic pharma among stock watch join nandita khemka conversation rajesh palviya svp research axi securiti feroze azeez joint ceo anand rathi wealth outlook key strategi,1.0,0.0,0.13483997249264842,positive,positive,0.033,0.773,0.194,0.8481,positive
626,"<p>As of August end, 43 mutual funds hold shares of Eternal, with a combined holding valued at Rs 71,746 crore.</p>","<p>As of August end, 43 mutual funds hold shares of Eternal, with a combined holding valued at Rs 71,746 crore.</p>",august end mutual fund hold shar eternal combin hold valu,0.0,0.0,0.0,neutral,positive,0.0,1.0,0.0,0.0,neutral
627,"<p>After an eight-day winning streak, Nifty may start the week on a subdued note with GIFT Nifty pointing to a tepid opening. With US Federal Reserve’s rate decision and progress on US-India trade talks in focus, global cues remain mixed.</p>","<p>After an eight-day winning streak, Nifty may start the week on a subdued note with GIFT Nifty pointing to a tepid opening. With US Federal Reserve’s rate decision and progress on US-India trade talks in focus, global cues remain mixed.</p>",eight winn streak start subdu note gift point tepid open federal reserve rate decision progres india talk focu global cue remain mix,0.0,0.0,0.0,neutral,neutral,0.0,0.879,0.121,0.4404,positive
628,"<p>Oil prices were little changed on Monday as investors assessed the impact of Ukrainian drone attacks on Russian refineries that could disrupt its crude and fuel exports, while also eyeing U.S. fuel-demand growth.</p>","<p>Oil prices were little changed on Monday as investors assessed the impact of Ukrainian drone attacks on Russian refineries that could disrupt its crude and fuel exports, while also eyeing U.S. fuel-demand growth.</p>",oil pric little chang monday investor assess impact ukrainian drone attack russian refineri disrupt crude fuel export also eye fuel demand growth,1.0,0.0,0.21320071635561041,positive,neutral,0.287,0.623,0.09,-0.6908,negative
629,"<p>BSE Midcap index up 0.5 percent and smallcap index up 0.7 percent. On the sectoral front, Consumer Durables, auto, IT, pharma down 0.3-0.6%, while capital goods, realty, power, telecom index up 0.5-2.5%. Jio Financial, UltraTech Cement, Bajaj Finance, Eternal, L&amp;T were among major gainers on the Nifty, while losers were Shriram Finance, Asian Paints, M&amp;M, Cipla, Dr Reddy's Labs.</p>","<p>BSE Midcap index up 0.5 percent and smallcap index up 0.7 percent. On the sectoral front, Consumer Durables, auto, IT, pharma down 0.3-0.6%, while capital goods, realty, power, telecom index up 0.5-2.5%. Jio Financial, UltraTech Cement, Bajaj Finance, Eternal, L&amp;T were among major gainers on the Nifty, while losers were Shriram Finance, Asian Paints, M&amp;M, Cipla, Dr Reddy's Labs.</p>",bse midcap index smallcap index sectoral front consumer durabl auto pharma capital good realty power telecom index jio financial ultratech cement bajaj finance eternal amp among major gainer loser shriram finance asian paint amp cipla reddy lab,1.0,0.0,0.1643989873053573,positive,neutral,0.082,0.847,0.07,-0.128,negative
630,"<p>The June swing high may not sustain, if Nifty fails to have broader participation, said Rahul Ghose.</p>","<p>The June swing high may not sustain, if Nifty fails to have broader participation, said Rahul Ghose.</p>",june swing high sustain fail broader participation rahul ghose,0.0,0.0,0.0,neutral,neutral,0.304,0.696,0.0,-0.5423,negative
631,"<p>Direction of earnings is a key factor for the market. Pick-up in credit growth and consumption demand revival are signs to watch out for, said P Krishnan of Spark Asia Impact Managers.</p>","<p>Direction of earnings is a key factor for the market. Pick-up in credit growth and consumption demand revival are signs to watch out for, said P Krishnan of Spark Asia Impact Managers.</p>",direction earning key factor pick credit growth consumption demand revival sign watch krishnan spark asia impact manager,1.0,0.0,0.24253562503633297,positive,negative,0.069,0.602,0.329,0.6808,positive
632,"<p>With an eight-day winning streak and bullish technical and momentum indicators, the Nifty 50 is expected to march toward the 25,250 hurdle, followed by the 25,350 zone in the upcoming sessions, despite intermittent consolidation. On the other hand, support is placed at 25,000, followed by 24,800, experts said.</p>","<p>With an eight-day winning streak and bullish technical and momentum indicators, the Nifty 50 is expected to march toward the 25,250 hurdle, followed by the 25,350 zone in the upcoming sessions, despite intermittent consolidation. On the other hand, support is placed at 25,000, followed by 24,800, experts said.</p>",eight winn streak bullish technical momentum indicator expect march toward hurdle follow zone upcom session despite intermittent consolidation hand support plac follow expert,1.0,0.0,0.20851441405707477,positive,negative,0.1,0.798,0.103,0.0186,neutral
633,"<p>As long as the Nifty 50 holds above the 25,000 level, the 25,250–25,550 range could be the next levels to watch. However, if it slips below this mark, the 24,800 level—where the 20-day and 50-day EMAs as well as the midline of the Bollinger Bands converge—could act as a crucial support, according to experts.</p>","<p>As long as the Nifty 50 holds above the 25,000 level, the 25,250–25,550 range could be the next levels to watch. However, if it slips below this mark, the 24,800 level—where the 20-day and 50-day EMAs as well as the midline of the Bollinger Bands converge—could act as a crucial support, according to experts.</p>",long hold level range next level watch however slip mark level ema well midline bollinger band converge act crucial support accord expert,0.0,0.0,0.0,neutral,positive,0.0,0.806,0.194,0.5859,positive
634,"<p>The market is expected to remain positive with key central banks making interest rate decisions and focus on further development, if any, with respect to India-US trade deal</p>","<p>The market is expected to remain positive with key central banks making interest rate decisions and focus on further development, if any, with respect to India-US trade deal</p>",expect remain positive key central bank mak interest rate decision focu development respect india deal,1.0,0.0,0.2581988897471611,positive,negative,0.0,0.553,0.447,0.8658,positive
635,"<p>Beyond the promising long-term opportunities in tourism and hospitality, other sub-segments like automobiles and housing ancillaries also appear highly attractive, said Shailendra Kumar</p>","<p>Beyond the promising long-term opportunities in tourism and hospitality, other sub-segments like automobiles and housing ancillaries also appear highly attractive, said Shailendra Kumar</p>",beyond promis long term opportuniti tourism hospitality sub segment like automobil hous ancillari also appear high attractive shailendra kumar,0.0,0.0,0.0,neutral,negative,0.0,0.759,0.241,0.6597,positive
636,"<p>The Nifty 50 index is comfortably trading above its key short-term and long-term moving averages, both of which are beginning to trend upward — a positive sign for the bulls.</p>","<p>The Nifty 50 index is comfortably trading above its key short-term and long-term moving averages, both of which are beginning to trend upward — a positive sign for the bulls.</p>",index comfortab key short term long term mov averag beginn trend upward positive sign bull,2.0,0.0,0.5163977794943222,positive,negative,0.0,0.795,0.205,0.5574,positive
637,"<p>At the higher end, intermediate resistance levels are identified around 25250, followed by a bearish gap located in the 25340 zone. Nevertheless, given the current technical configuration, the range of 25500 to 25600 appears to be attainable in the near term, says Osho Krishan, Sr. Analyst – Technical &amp; Derivatives, Angel One.</p>","<p>At the higher end, intermediate resistance levels are identified around 25250, followed by a bearish gap located in the 25340 zone. Nevertheless, given the current technical configuration, the range of 25500 to 25600 appears to be attainable in the near term, says Osho Krishan, Sr. Analyst – Technical &amp; Derivatives, Angel One.</p>",higher end intermediate resistance level identifi around follow bearish gap locat zone nevertheles given current technical configuration range appear attainable near term osho krishan analyst technical amp derivativ angel one,0.0,1.0,-0.18257418583505536,negative,negative,0.0,1.0,0.0,0.0,neutral
638,"<p>Any pause in FII net selling—similar to the trend seen from March to June this year—is expected to be a positive catalyst for the markets, said Ashwini Shami of OmniScience Capital.</p>","<p>Any pause in FII net selling—similar to the trend seen from March to June this year—is expected to be a positive catalyst for the markets, said Ashwini Shami of OmniScience Capital.</p>",pause fii net sell similar trend seen march june expect positive catalyst market ashwini shami omniscience capital,1.0,0.0,0.24253562503633297,positive,negative,0.0,0.816,0.184,0.5574,positive
639,"<p>The India VIX, generally known as the fear gauge, dropped further and ended at an all-time closing low, adding to market stability and providing comfort for bulls amid reduced uncertainty and low volatility. The index declined 2.29 percent to 10.12, while for the week, it was down 6.1 percent.</p>","<p>The India VIX, generally known as the fear gauge, dropped further and ended at an all-time closing low, adding to market stability and providing comfort for bulls amid reduced uncertainty and low volatility. The index declined 2.29 percent to 10.12, while for the week, it was down 6.1 percent.</p>",india vix general known fear gauge dropp end time clos low add stability provid comfort bull amid reduc uncertainty low volatility index declin,1.0,0.0,0.20851441405707477,positive,neutral,0.323,0.594,0.083,-0.743,negative
640,"<p>Nearly 120 stocks touched their 52-week highs on the BSE, including GMDC, Bajaj Finance, Aditya Birla Capital, Anand Rathi, L&amp;T Finance, Affle 3I, Zydus Wellness, Waaree Energies, among others.</p>","<p>Nearly 120 stocks touched their 52-week highs on the BSE, including GMDC, Bajaj Finance, Aditya Birla Capital, Anand Rathi, L&amp;T Finance, Affle 3I, Zydus Wellness, Waaree Energies, among others.</p>",near stock touch high bse includ gmdc bajaj finance aditya birla capital anand rathi amp finance affle zydu wellnes waaree energi among other,0.0,0.0,0.0,neutral,negative,0.0,1.0,0.0,0.0,neutral
641,"<p>Given the nature of GIFT City, an IPO in the special financial zone is unlike any public issue on BSE or NSE. The dynamics and the parameters are much different.</p>","<p>Given the nature of GIFT City, an IPO in the special financial zone is unlike any public issue on BSE or NSE. The dynamics and the parameters are much different.</p>",given nature gift city ipo special financial zone unlike public issue bse nse dynamic parameter much different,0.0,0.0,0.0,neutral,positive,0.0,0.631,0.369,0.802,positive
642,"<p>Sensex and Nifty held on to early gains on September 12, supported by strength in autos, financials, and IT, while FMCG stocks weighed on sentiment. Broader markets also traded with a positive bias, keeping the Nifty on track for weekly gains of over 1 percent</p>","<p>Sensex and Nifty held on to early gains on September 12, supported by strength in autos, financials, and IT, while FMCG stocks weighed on sentiment. Broader markets also traded with a positive bias, keeping the Nifty on track for weekly gains of over 1 percent</p>",sensex held ear september support strength auto financial fmcg stock weigh sentiment broader market also trad positive bia keep track week,1.0,0.0,0.2182178902359924,positive,negative,0.0,0.655,0.345,0.8591,positive
643,"<p>Sensex, Nifty gained as softer US jobs data reinforced expectations of a rate cut by the Federal Reserve on September 17.</p>","<p>Sensex, Nifty gained as softer US jobs data reinforced expectations of a rate cut by the Federal Reserve on September 17.</p>",sensex gain softer job data reinforc expectation rate cut federal reserve september,1.0,0.0,0.2886751345948129,positive,negative,0.135,0.645,0.219,0.3182,positive
644,"<p>All major sectoral indices were trading in the green, with realty, IT and metal shares leading the gains.</p>","<p>All major sectoral indices were trading in the green, with realty, IT and metal shares leading the gains.</p>",major sectoral indic green realty metal shar lead,0.0,0.0,0.0,neutral,positive,0.0,1.0,0.0,0.0,neutral
645,<p>Emkay's Seshadri Sen remains constructive on discretionary consumption (not staples) and select healthcare/industrial sectors.</p>,<p>Emkay's Seshadri Sen remains constructive on discretionary consumption (not staples) and select healthcare/industrial sectors.</p>,emkay seshadri sen remain constructive discretionary consumption stapl select healthcare industrial sector,0.0,0.0,0.0,neutral,positive,0.0,1.0,0.0,0.0,neutral
646,"<p>Oil held a decline after the International Energy Agency projected an even bigger surplus next year, with the bearish outlook offsetting concerns about geopolitical tensions from the Middle East to Europe.</p>","<p>Oil held a decline after the International Energy Agency projected an even bigger surplus next year, with the bearish outlook offsetting concerns about geopolitical tensions from the Middle East to Europe.</p>",oil held decline international energy agency project even bigger surplu next bearish outlook offsett concern geopolitical tension middle east europe,0.0,2.0,-0.4472135954999579,negative,neutral,0.103,0.804,0.094,-0.0516,negative
647,"<p>On the sectoral frong, auto, pharma , metal, telecom added 0.5-1 percent, while realty, FMCG, media, PSU Bank ended lower. Bharat Electronics, Bajaj Finance, Shriram Finance, Hindalco, Bajaj Finserv were among major gainers on the Nifty, while losers were HUL, Wipro, Trent, Eternal, Bajaj Auto. BSE Midcap and smallcap indices are trading flat.</p>","<p>On the sectoral frong, auto, pharma , metal, telecom added 0.5-1 percent, while realty, FMCG, media, PSU Bank ended lower. Bharat Electronics, Bajaj Finance, Shriram Finance, Hindalco, Bajaj Finserv were among major gainers on the Nifty, while losers were HUL, Wipro, Trent, Eternal, Bajaj Auto. BSE Midcap and smallcap indices are trading flat.</p>",sectoral frong auto pharma metal telecom add realty fmcg media psu bank end lower bharat electronic bajaj finance shriram finance hindalco bajaj finserv among major gainer loser hul wipro trent eternal bajaj auto bse midcap smallcap indic,0.0,0.0,0.0,neutral,neutral,0.138,0.862,0.0,-0.6808,negative
648,"<p>If the Nifty sustains above 25,000, the next target to watch is 25,150 (August high), followed by 25,250 as key hurdle. However, the 24,900–24,800 range could act as a key support zone, experts said.</p>","<p>If the Nifty sustains above 25,000, the next target to watch is 25,150 (August high), followed by 25,250 as key hurdle. However, the 24,900–24,800 range could act as a key support zone, experts said.</p>",sustain next target watch august high follow key hurdle however range act key support zone expert,0.0,0.0,0.0,neutral,positive,0.0,0.847,0.153,0.4019,positive
649,"<p>According to experts, sustaining above the 25,000 level in upcoming sessions is crucial for an uptrend toward the immediate hurdle at the 25,200–25,250 zone, followed by 25,500. On the downside, the immediate key support is placed at 24,900–24,800 levels for the NIfty 50.</p>","<p>According to experts, sustaining above the 25,000 level in upcoming sessions is crucial for an uptrend toward the immediate hurdle at the 25,200–25,250 zone, followed by 25,500. On the downside, the immediate key support is placed at 24,900–24,800 levels for the NIfty 50.</p>",accord expert sustain level upcom session crucial uptrend toward immediate hurdle zone follow downside immediate key support plac level,0.0,0.0,0.0,neutral,negative,0.092,0.783,0.124,0.1779,positive
650,"<p>Weekly options data indicated that the Nifty is likely to trade in the 24,800–25,500 range in the upcoming sessions.</p>","<p>Weekly options data indicated that the Nifty is likely to trade in the 24,800–25,500 range in the upcoming sessions.</p>",week option data indicat like range upcom session,0.0,0.0,0.0,neutral,positive,0.0,0.737,0.263,0.3612,positive
651,"<p>More than 100 stocks touched their 52-week highs on the BSE, including Waaree Energies, Zydus Wellness, Indian Bank, Fortis Healthcare, Gujarat Mineral, among others.</p>","<p>More than 100 stocks touched their 52-week highs on the BSE, including Waaree Energies, Zydus Wellness, Indian Bank, Fortis Healthcare, Gujarat Mineral, among others.</p>",stock touch high bse includ waaree energi zydu wellnes indian bank forti healthcare gujarat mineral among other,0.0,0.0,0.0,neutral,negative,0.0,1.0,0.0,0.0,neutral
652,"<p>Experts have noted that Indian markets have underperformed compared to other global markets, correcting the overvaluation caused by sustained domestic inflows.</p>","<p>Experts have noted that Indian markets have underperformed compared to other global markets, correcting the overvaluation caused by sustained domestic inflows.</p>",expert not indian market underperform compar global market correct overvaluation caus sustain domestic inflow,0.0,0.0,0.0,neutral,negative,0.0,1.0,0.0,0.0,neutral
653,"<p>Senex, Nifty rose as the renewed optimism over the resumption of India-US trade talks supported investor sentiment.</p>","<p>Senex, Nifty rose as the renewed optimism over the resumption of India-US trade talks supported investor sentiment.</p>",senex renew optimism resumption india talk support investor sentiment,0.0,0.0,0.0,neutral,negative,0.0,0.53,0.47,0.7351,positive
654,"<p>Experts have noted that Indian markets have underperformed compared to other global markets, correcting the overvaluation caused by sustained domestic inflows.</p>","<p>Experts have noted that Indian markets have underperformed compared to other global markets, correcting the overvaluation caused by sustained domestic inflows.</p>",expert not indian market underperform compar global market correct overvaluation caus sustain domestic inflow,0.0,0.0,0.0,neutral,negative,0.0,1.0,0.0,0.0,neutral
